YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2012,2012,IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,15.2,15.2,,,8.9,24.7,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-86.14996019399968 39.766910452000445),,18,NPAW,NPAW1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,31.7,31.7,,,30.1,33.4,Gender,Male,,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENM,,,,
2011,2011,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,29.6,29.6,,,28.8,30.5,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,35.1,35.1,,,33.9,36.2,Gender,Male,,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,CRDPREV,GENDER,GENM,,,,
2011,2011,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,20.7,20.7,,,16.5,25.8,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,CRDPREV,RACE,OTH,,,,
2015,2015,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,34.5,34.5,,,33.7,35.4,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2016,2016,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,41.7,41.7,,,35.6,48,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,CRDPREV,RACE,BLK,,,,
2018,2018,IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,34.2,34.2,,,32,36.4,Gender,Male,,,,,POINT (-86.14996019399968 39.766910452000445),,18,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENM,,,,
2011,2011,IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,30.8,30.8,,,28.9,32.7,Gender,Female,,,,,POINT (-86.14996019399968 39.766910452000445),,18,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENF,,,,
2018,2018,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,26.9,26.9,,,21.1,33.7,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,AGEADJPREV,RACE,OTH,,,,
2012,2012,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,22.7,22.7,,,17.1,29.4,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,32.4,32.4,,,30.5,34.4,Gender,Male,,,,,POINT (-86.14996019399968 39.766910452000445),,18,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENM,,,,
2013,2013,IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,37.3,37.3,,,26.5,49.6,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-86.14996019399968 39.766910452000445),,18,NPAW,NPAW1_1,CRDPREV,RACE,MRC,,,,
2018,2018,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,34.4,34.4,,,33.2,35.6,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,CRDPREV,OVERALL,OVR,,,,
2014,2014,IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,22.0,22,,,15.7,30,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-86.14996019399968 39.766910452000445),,18,NPAW,NPAW1_1,AGEADJPREV,RACE,OTH,,,,
2011,2011,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,30.0,30,,,28.8,31.3,Gender,Male,,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,CRDPREV,GENDER,GENM,,,,
2011,2011,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,40.9,40.9,,,36,46,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,CRDPREV,RACE,BLK,,,,
2012,2012,IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,31.9,31.9,,,30,34,Gender,Male,,,,,POINT (-86.14996019399968 39.766910452000445),,18,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENM,,,,
2016,2016,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,26.1,26.1,,,20.1,33.1,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,AGEADJPREV,RACE,OTH,,,,
2012,2012,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,36.8,36.8,,,31.1,42.8,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,AGEADJPREV,RACE,BLK,,,,
2015,2015,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,20.9,20.9,,,17,25.5,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,CRDPREV,RACE,OTH,,,,
2017,2017,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,32.3,32.3,,,31.2,33.5,Gender,Male,,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,CRDPREV,GENDER,GENM,,,,
2014,2014,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,41.8,41.8,,,36.4,47.4,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,AGEADJPREV,RACE,BLK,,,,
2015,2015,IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,33.4,33.4,,,19.9,50.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-86.14996019399968 39.766910452000445),,18,NPAW,NPAW1_1,CRDPREV,RACE,MRC,,,,
2017,2017,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,32.6,32.6,,,31.8,33.5,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2017,2017,IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,43.5,43.5,,,39.1,48.1,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-86.14996019399968 39.766910452000445),,18,NPAW,NPAW1_1,CRDPREV,RACE,BLK,,,,
2012,2012,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,30.9,30.9,,,29.1,32.7,Gender,Male,,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENM,,,,
2018,2018,IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,20.7,20.7,,,13.8,29.8,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-86.14996019399968 39.766910452000445),,18,NPAW,NPAW1_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,34.2,34.2,,,33.4,35,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,CRDPREV,OVERALL,OVR,,,,
2016,2016,IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,15.8,15.8,,,10.5,23.2,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-86.14996019399968 39.766910452000445),,18,NPAW,NPAW1_1,AGEADJPREV,RACE,OTH,,,,
2018,2018,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,33.7,33.7,,,32,35.4,Gender,Male,,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENM,,,,
2012,2012,IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,30.6,30.6,,,28.8,32.4,Gender,Female,,,,,POINT (-86.14996019399968 39.766910452000445),,18,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENF,,,,
2014,2014,IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,32.5,32.5,,,30.7,34.4,Gender,Male,,,,,POINT (-86.14996019399968 39.766910452000445),,18,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENM,,,,
2015,2015,IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,31.3,31.3,,,29.5,33.1,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,NPAW,NPAW1_1,CRDPREV,OVERALL,OVR,,,,
2014,2014,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,31.4,31.4,,,29.9,32.8,Gender,Male,,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENM,,,,
2013,2013,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,30.2,30.2,,,29.4,31,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2013,2013,IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,31.8,31.8,,,30.6,33.1,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,NPAW,NPAW1_1,CRDPREV,OVERALL,OVR,,,,
2013,2013,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,40.5,40.5,,,36.2,44.9,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,CRDPREV,RACE,BLK,,,,
2017,2017,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,32.8,32.8,,,31.5,34.1,Gender,Female,,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENF,,,,
2013,2013,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,30.5,30.5,,,29.4,31.7,Gender,Male,,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,CRDPREV,GENDER,GENM,,,,
2017,2017,IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,33.6,33.6,,,32.5,34.7,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,NPAW,NPAW1_1,CRDPREV,OVERALL,OVR,,,,
2018,2018,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,41.2,41.2,,,35.2,47.5,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,CRDPREV,RACE,BLK,,,,
2011,2011,IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,30.8,30.8,,,29.5,32.3,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,NPAW,NPAW1_1,CRDPREV,OVERALL,OVR,,,,
2015,2015,KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,45.6,45.6,,,40.9,50.3,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-98.20078122699965 38.34774030000045),,20,NPAW,NPAW1_1,CRDPREV,RACE,BLK,,,,
2014,2014,LA,Louisiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,34.9,34.9,,,33.4,36.4,Overall,Overall,,,,,POINT (-92.44568007099969 31.31266064400046),,22,NPAW,NPAW1_1,CRDPREV,OVERALL,OVR,,,,
2012,2012,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,22.2,22.2,,,12.9,35.5,Race/Ethnicity,Hispanic,,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,CRDPREV,RACE,HIS,,,,
2013,2013,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,33.1,33.1,,,31.2,35.1,Gender,Female,,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENF,,,,
2017,2017,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,32.7,32.7,,,30.3,35.2,Gender,Female,,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENF,,,,
2013,2013,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,33,33,,,31.6,34.5,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2018,2018,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,32.2,32.2,,,24.4,41.1,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,AGEADJPREV,RACE,MRC,,,,
2016,2016,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,31.1,31.1,,,21.8,42.3,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,AGEADJPREV,RACE,MRC,,,,
2011,2011,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,31.3,31.3,,,29.2,33.4,Gender,Female,,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENF,,,,
2015,2015,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,CRDPREV,RACE,MRC,,,,
2012,2012,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,30.4,30.4,,,29,31.9,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,AGEADJPREV,RACE,WHT,,,,
2015,2015,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,33.2,33.2,,,30.9,35.7,Gender,Female,,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENF,,,,
2014,2014,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,16.4,16.4,,,9.4,26.9,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,CRDPREV,RACE,OTH,,,,
2016,2016,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,30.2,30.2,,,19.4,43.7,Race/Ethnicity,Hispanic,,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,CRDPREV,RACE,HIS,,,,
2017,2017,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,30.4,30.4,,,20.8,42.1,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,CRDPREV,RACE,MRC,,,,
2011,2011,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,44.6,44.6,,,31.3,58.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,AGEADJPREV,RACE,MRC,,,,
2018,2018,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,37.0,37,,,35,39,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,AGEADJPREV,RACE,WHT,,,,
2012,2012,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,31.3,31.3,,,29.9,32.7,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,CRDPREV,OVERALL,OVR,,,,
2012,2012,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,32.8,32.8,,,20.8,47.7,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,CRDPREV,RACE,OTH,,,,
2016,2016,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,40.1,40.1,,,34.5,46,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,CRDPREV,RACE,BLK,,,,
2014,2014,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,33.3,33.3,,,31.1,35.6,Gender,Male,,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,CRDPREV,GENDER,GENM,,,,
2018,2018,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,34.1,34.1,,,22.7,47.7,Race/Ethnicity,Hispanic,,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,CRDPREV,RACE,HIS,,,,
2011,2011,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,30.3,30.3,,,28.8,31.8,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2014,2014,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,30.3,30.3,,,28.3,32.3,Gender,Female,,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENF,,,,
2012,2012,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,42.0,42,,,35.9,48.3,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,CRDPREV,RACE,BLK,,,,
2016,2016,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,34.6,34.6,,,33,36.3,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,AGEADJPREV,RACE,WHT,,,,
2013,2013,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,42.8,42.8,,,32.9,53.3,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,AGEADJPREV,RACE,MRC,,,,
2015,2015,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,34.6,34.6,,,32.9,36.3,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,CRDPREV,OVERALL,OVR,,,,
2011,2011,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,29.6,29.6,,,27.5,31.9,Gender,Male,,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,CRDPREV,GENDER,GENM,,,,
2012,2012,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,31.5,31.5,,,29.5,33.7,Gender,Male,,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENM,,,,
2018,2018,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,41.7,41.7,,,34.5,49.4,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,CRDPREV,RACE,BLK,,,,
2018,2018,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,37.7,37.7,,,35.1,40.4,Gender,Female,,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,AGEADJPREV,GENDER,GENF,,,,
2013,2013,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,33.2,33.2,,,31.8,34.6,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,CRDPREV,OVERALL,OVR,,,,
2015,2015,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,17.9,17.9,,,10.1,29.7,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,AGEADJPREV,RACE,MRC,,,,
2015,2015,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,32.9,32.9,,,30.7,35.2,Gender,Female,,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,CRDPREV,GENDER,GENF,,,,
2012,2012,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,42.0,42,,,36.3,48,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,AGEADJPREV,RACE,BLK,,,,
2014,2014,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,31.3,31.3,,,29.8,32.9,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,AGEADJPREV,RACE,WHT,,,,
2013,2013,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Crude Prevalence,29.2,29.2,,,18.9,42.2,Race/Ethnicity,Hispanic,,,,,POINT (-84.77497104799966 37.645970271000465),,21,NPAW,NPAW1_1,CRDPREV,RACE,HIS,,,,
