analytics_matchkey,max_loan_amount,late_30_days,late_60_days,late_90_days
1453035,2500,0,0,0
1453036,2500,0,0,0
1453037,2500,0,0,0
1453038,2600,0,0,0
1453039,1700,0,0,0
1453040,3100,0,0,0
1453041,1370,0,0,0
1453042,1200,0,0,0
1453043,1430,0,0,0
1453044,1325,0,0,0
1453045,1002,0,0,0
1453046,1021,0,0,0
1453047,1070,0,0,0
1453048,2075,0,0,0
1453049,2500,0,0,0
1453050,1500,0,0,0
1453051,1200,0,0,0
1453052,1116,0,0,0
1453053,4000,0,0,0
1453054,2001,0,0,0
1453055,1500,0,0,0
1453056,2000,0,0,0
1453057,2030,1,0,0
1453058,3616,0,0,0
1453059,2102,1,1,1
1453060,1087,0,0,0
1453061,1500,0,0,0
1453062,2000,0,0,0
1453063,2162,0,0,0
1453064,1099,0,0,0
1453065,1000,0,0,0
1453066,1500,0,0,0
1453067,1065,0,0,0
1453068,1525,0,0,0
1453069,2000,0,0,0
1453070,3101,0,0,0
1453071,1080,0,0,0
1453072,1525,0,0,0
1453073,1070,0,0,0
1453074,3095,0,0,0
1453075,2638,0,0,0
1453076,2638,0,0,0
1453077,1425,0,0,0
1453078,1000,0,0,0
1453079,2500,0,0,0
1453080,1500,1,1,1
1453081,2100,0,0,0
1453082,1000,1,1,1
1453083,1312,1,1,1
1453084,1000,0,0,0
1453085,1006,0,0,0
1453086,2500,0,0,0
1453087,1200,1,0,0
1453088,1000,0,0,0
1453089,2750,0,0,0
1453090,1270,0,0,0
1453091,1250,0,0,0
1453092,1705,0,0,0
1453093,3650,0,0,0
1453094,1200,0,0,0
1453095,2500,0,0,0
1453096,3500,1,1,1
1453097,1200,1,1,1
1453098,3271,0,0,0
1453099,3300,0,0,0
1453100,3325,0,0,0
1453101,2000,0,0,0
1453102,1525,0,0,0
1453103,1400,1,1,1
1453104,1088,0,0,0
1453105,1899,0,0,0
1453106,2500,0,0,0
1453107,3500,0,0,0
1453108,1000,0,0,0
1453109,1000,0,0,0
1453110,1002,0,0,0
1453111,1000,0,0,0
1453112,1200,0,0,0
1453113,1200,0,0,0
1453114,1000,0,0,0
1453115,1000,0,0,0
1453116,1004,0,0,0
1453117,3500,1,1,1
1453118,3027,0,0,0
1453119,1200,0,0,0
1453120,1775,1,1,0
1453121,2000,0,0,0
1453122,1211,0,0,0
1453123,1500,0,0,0
1453124,1574,0,0,0
1453125,1217,1,1,1
1453126,1105,0,0,0
1453127,1648,0,0,0
1453128,1200,1,1,1
1453129,1050,0,0,0
1453130,2000,0,0,0
1453131,2000,0,0,0
1453132,1310,1,0,0
1453133,2000,0,0,0
1453134,3150,0,0,0
1453135,1050,0,0,0
1453136,1365,0,0,0
1453137,1500,0,0,0
1453138,2247,1,1,1
1453139,2500,0,0,0
1453140,2084,0,0,0
1453141,2600,1,1,1
1453142,1000,0,0,0
1453143,1200,0,0,0
1453144,2025,0,0,0
1453145,1025,0,0,0
1453146,1700,0,0,0
1453147,1200,0,0,0
1453148,1530,0,0,0
1453149,1000,0,0,0
1453150,1671,1,1,1
1453151,3000,0,0,0
1453152,3000,0,0,0
1453153,1000,0,0,0
1453154,1370,0,0,0
1453155,2000,0,0,0
1453156,2507,0,0,0
1453157,1050,0,0,0
1453158,1055,0,0,0
1453159,1055,0,0,0
1453160,1241,1,1,0
1453161,2600,0,0,0
1453162,2180,0,0,0
1453163,1041,0,0,0
1453164,1000,0,0,0
1453165,2850,0,0,0
1453166,1055,1,1,1
1453167,1033,0,0,0
1453168,1032,0,0,0
1453169,1314,0,0,0
1453170,4000,0,0,0
1453171,2000,0,0,0
1453172,1500,0,0,0
1453173,2500,0,0,0
1453174,2600,1,1,1
1453175,1500,0,0,0
1453176,1100,0,0,0
1453177,1070,0,0,0
1453178,1500,1,1,1
1453179,1500,1,1,1
1453180,3000,0,0,0
1453181,1829,0,0,0
1453182,1200,0,0,0
1453183,2180,0,0,0
1453184,2500,0,0,0
1453185,1000,0,0,0
1453186,1000,0,0,0
1453187,1660,0,0,0
1453188,1100,0,0,0
1453189,1524,0,0,0
1453190,4000,0,0,0
1453191,2000,0,0,0
1453192,1250,0,0,0
1453193,2004,0,0,0
1453194,2000,0,0,0
1453195,2000,0,0,0
1453196,1500,0,0,0
1453197,2016,0,0,0
1453198,2120,0,0,0
1453199,1428,0,0,0
1453200,2000,1,1,1
1453201,1500,0,0,0
1453202,1525,0,0,0
1453203,1300,0,0,0
1453204,1055,0,0,0
1453205,1199,0,0,0
1453206,3500,1,1,1
1453207,1200,0,0,0
1453208,1200,0,0,0
1453209,1501,0,0,0
1453210,1200,0,0,0
1453211,1170,0,0,0
1453212,2500,0,0,0
1453213,1978,0,0,0
1453214,1370,0,0,0
1453215,1700,0,0,0
1453216,1055,1,0,0
1453217,1500,0,0,0
1453218,1525,0,0,0
1453219,1000,0,0,0
1453220,1000,0,0,0
1453221,2282,0,0,0
1453222,3000,0,0,0
1453223,1000,0,0,0
1453224,2000,0,0,0
1453225,1055,0,0,0
1453226,1055,0,0,0
1453227,1142,0,0,0
1453228,2600,0,0,0
1453229,2575,1,1,1
1453230,1200,0,0,0
1453231,3374,0,0,0
1453232,2004,0,0,0
1453233,1000,0,0,0
1453234,1250,0,0,0
1453235,1876,0,0,0
1453236,1282,0,0,0
1453237,1500,0,0,0
1453238,1000,0,0,0
1453239,1876,0,0,0
1453240,1000,0,0,0
1453241,2966,0,0,0
1453242,1200,0,0,0
1453243,2575,0,0,0
1453244,3000,0,0,0
1453245,2000,0,0,0
1453246,3500,0,0,0
1453247,1055,0,0,0
1453248,1600,1,0,0
1453249,1600,1,0,0
1453250,1550,0,0,0
1453251,1250,0,0,0
1453252,2100,0,0,0
1453253,1525,0,0,0
1453254,2000,0,0,0
1453255,1225,0,0,0
1453256,1902,1,1,1
1453257,1225,0,0,0
1453258,2000,0,0,0
1453259,2600,0,0,0
1453260,3500,0,0,0
1453261,1020,0,0,0
1453262,1020,0,0,0
1453263,2061,0,0,0
1453264,2317,0,0,0
1453265,1250,0,0,0
1453266,3000,0,0,0
1453267,1000,0,0,0
1453268,1510,0,0,0
1453269,1500,0,0,0
1453270,1680,0,0,0
1453271,2875,0,0,0
1453272,2600,1,1,1
1453273,1500,0,0,0
1453274,3008,1,1,1
1453275,1500,1,1,1
1453276,1645,0,0,0
1453277,2750,0,0,0
1453278,1080,0,0,0
1453279,1200,0,0,0
1453280,1000,1,1,1
1453281,1225,0,0,0
1453282,2030,0,0,0
1453283,1105,0,0,0
1453284,1390,0,0,0
1453285,1000,0,0,0
1453286,1000,0,0,0
1453287,3075,0,0,0
1453288,1000,0,0,0
1453289,3000,0,0,0
1453290,1200,0,0,0
1453291,1200,0,0,0
1453292,2000,0,0,0
1453293,3500,0,0,0
1453294,2233,0,0,0
1453295,1000,0,0,0
1453296,2542,1,1,1
1453297,3000,0,0,0
1453298,3000,0,0,0
1453299,2200,0,0,0
1453300,1600,1,0,0
1453301,3075,0,0,0
1453302,1400,0,0,0
1453303,2628,0,0,0
1453304,1435,0,0,0
1453305,1500,0,0,0
1453306,1370,0,0,0
1453307,1100,0,0,0
1453308,1202,0,0,0
1453309,1500,1,0,0
1453310,1391,0,0,0
1453311,1700,0,0,0
1453312,1120,0,0,0
1453313,1260,0,0,0
1453314,2550,0,0,0
1453315,1680,1,0,0
1453316,2600,1,0,0
1453317,1500,0,0,0
1453318,1891,0,0,0
1453319,2000,0,0,0
1453320,1525,0,0,0
1453321,1241,0,0,0
1453322,1957,1,1,1
1453323,2500,0,0,0
1453324,1000,0,0,0
1453325,1000,0,0,0
1453326,1000,0,0,0
1453327,1100,0,0,0
1453328,1000,1,1,1
1453329,1535,0,0,0
1453330,2600,1,1,1
1453331,3000,0,0,0
1453332,1025,1,1,1
1453333,1000,0,0,0
1453334,1399,1,1,1
1453335,1030,0,0,0
1453336,1400,1,1,1
1453337,1080,0,0,0
1453338,1745,0,0,0
1453339,1370,0,0,0
1453340,1241,0,0,0
1453341,1325,0,0,0
1453342,1025,0,0,0
1453343,1825,0,0,0
1453344,1525,0,0,0
1453345,1025,0,0,0
1453346,1200,0,0,0
1453347,1650,0,0,0
1453348,1000,0,0,0
1453349,2000,1,1,1
1453350,1261,0,0,0
1453351,2386,1,1,1
1453352,1000,0,0,0
1453353,2900,0,0,0
1453354,1685,0,0,0
1453355,3500,0,0,0
1453356,1298,0,0,0
1453357,2699,0,0,0
1453358,1428,0,0,0
1453359,1000,0,0,0
1453360,1370,0,0,0
1453361,2191,0,0,0
1453362,1100,0,0,0
1453363,1724,0,0,0
1453364,1077,0,0,0
1453365,1581,0,0,0
1453366,1000,0,0,0
1453367,2600,1,1,1
1453368,1200,0,0,0
1453369,3000,0,0,0
1453370,1382,0,0,0
1453371,1000,1,1,1
1453372,1595,0,0,0
1453373,1400,0,0,0
1453374,1500,0,0,0
1453375,2000,0,0,0
1453376,1370,0,0,0
1453377,3165,0,0,0
1453378,2534,0,0,0
1453379,1200,0,0,0
1453380,2504,0,0,0
1453381,1070,0,0,0
1453382,2045,0,0,0
1453383,3700,0,0,0
1453384,2600,0,0,0
1453385,1000,0,0,0
1453386,1748,0,0,0
1453387,1250,0,0,0
1453388,1250,0,0,0
1453389,1500,0,0,0
1453390,2000,0,0,0
1453391,1000,0,0,0
1453392,3000,1,0,0
1453393,1000,1,1,1
1453394,1900,0,0,0
1453395,1512,0,0,0
1453396,1500,1,0,0
1453397,1611,0,0,0
1453398,1200,0,0,0
1453399,3150,0,0,0
1453400,1400,1,1,1
1453401,1250,0,0,0
1453402,1000,0,0,0
1453403,1500,0,0,0
1453404,1575,0,0,0
1453405,1210,0,0,0
1453406,1686,0,0,0
1453407,2525,0,0,0
1453408,1428,0,0,0
1453409,1000,0,0,0
1453410,1300,0,0,0
1453411,1500,0,0,0
1453412,1500,0,0,0
1453413,2000,0,0,0
1453414,2000,0,0,0
1453415,1241,0,0,0
1453416,1370,0,0,0
1453417,2500,0,0,0
1453418,2000,0,0,0
1453419,1100,0,0,0
1453420,1500,0,0,0
1453421,2400,0,0,0
1453422,1210,0,0,0
1453423,3000,0,0,0
1453424,2000,1,0,0
1453425,1000,0,0,0
1453426,1027,0,0,0
1453427,4000,0,0,0
1453428,2083,0,0,0
1453429,1200,0,0,0
1453430,2500,0,0,0
1453431,1500,0,0,0
1453432,1400,0,0,0
1453433,1200,0,0,0
1453434,2145,0,0,0
1453435,1000,0,0,0
1453436,1000,0,0,0
1453437,1200,0,0,0
1453438,1650,0,0,0
1453439,2000,0,0,0
1453440,1085,0,0,0
1453441,1300,0,0,0
1453442,1500,0,0,0
1453443,2004,0,0,0
1453444,1260,0,0,0
1453445,1200,0,0,0
1453446,1500,0,0,0
1453447,1000,0,0,0
1453448,1000,0,0,0
1453449,1537,1,1,1
1453450,3206,0,0,0
1453451,2000,0,0,0
1453452,2110,1,1,1
1453453,1105,1,1,1
1453454,1500,0,0,0
1453455,2600,1,1,1
1453456,1500,0,0,0
1453457,3000,0,0,0
1453458,1520,0,0,0
1453459,2020,0,0,0
1453460,4000,0,0,0
1453461,1500,0,0,0
1453462,1947,0,0,0
1453463,2750,0,0,0
1453464,1025,0,0,0
1453465,1200,0,0,0
1453466,1000,0,0,0
1453467,2000,0,0,0
1453468,1234,1,1,0
1453469,1604,0,0,0
1453470,1795,0,0,0
1453471,1000,0,0,0
1453472,1500,0,0,0
1453473,1400,0,0,0
1453474,1006,0,0,0
1453475,1000,0,0,0
1453476,1000,0,0,0
1453477,2025,0,0,0
1453478,2138,0,0,0
1453479,1000,0,0,0
1453480,1000,0,0,0
1453481,3011,0,0,0
1453482,2600,0,0,0
1453483,3500,0,0,0
1453484,1500,0,0,0
1453485,1500,0,0,0
1453486,2101,0,0,0
1453487,1000,0,0,0
1453488,1391,0,0,0
1453489,1200,0,0,0
1453490,1000,0,0,0
1453491,3000,0,0,0
1453492,2500,0,0,0
1453493,1370,0,0,0
1453494,1200,0,0,0
1453495,1391,0,0,0
1453496,2000,0,0,0
1453497,3110,0,0,0
1453498,2460,0,0,0
1453499,1000,1,1,1
1453500,2009,0,0,0
1453501,1500,0,0,0
1453502,1250,0,0,0
1453503,1138,0,0,0
1453504,1370,0,0,0
1453505,1229,0,0,0
1453506,1525,1,1,1
1453507,2000,0,0,0
1453508,1100,1,1,1
1453509,3500,0,0,0
1453510,3100,0,0,0
1453511,1200,0,0,0
1453512,2025,0,0,0
1453513,2025,0,0,0
1453514,1625,0,0,0
1453515,2190,0,0,0
1453516,1272,0,0,0
1453517,2800,1,1,1
1453518,1100,1,1,1
1453519,1500,0,0,0
1453520,4000,0,0,0
1453521,1650,0,0,0
1453522,1200,0,0,0
1453523,2080,0,0,0
1453524,1310,0,0,0
1453525,3000,0,0,0
1453526,1500,0,0,0
1453527,1825,0,0,0
1453528,1500,1,1,0
1453529,1370,0,0,0
1453530,1570,0,0,0
1453531,1500,0,0,0
1453532,1050,0,0,0
1453533,1595,0,0,0
1453534,1200,0,0,0
1453535,3567,0,0,0
1453536,1000,0,0,0
1453537,3330,0,0,0
1453538,3696,0,0,0
1453539,3100,0,0,0
1453540,2000,0,0,0
1453541,1200,0,0,0
1453542,2500,0,0,0
1453543,1898,0,0,0
1453544,2000,0,0,0
1453545,1500,0,0,0
1453546,1422,0,0,0
1453547,1500,0,0,0
1453548,1325,0,0,0
1453549,1390,0,0,0
1453550,1000,0,0,0
1453551,1500,0,0,0
1453552,2550,0,0,0
1453553,2250,0,0,0
1453554,2800,0,0,0
1453555,1769,0,0,0
1453556,1521,0,0,0
1453557,1000,0,0,0
1453558,1200,0,0,0
1453559,1370,0,0,0
1453560,1213,0,0,0
1453561,1213,0,0,0
1453562,1427,0,0,0
1453563,1225,0,0,0
1453564,1110,0,0,0
1453565,1200,0,0,0
1453566,1543,0,0,0
1453567,1000,0,0,0
1453568,2158,0,0,0
1453569,1225,0,0,0
1453570,3909,0,0,0
1453571,2500,0,0,0
1453572,1500,0,0,0
1453573,1220,0,0,0
1453574,2600,0,0,0
1453575,2000,0,0,0
1453576,1200,0,0,0
1453577,1040,0,0,0
1453578,1000,0,0,0
1453579,1000,0,0,0
1453580,1164,0,0,0
1453581,1500,0,0,0
1453582,1055,0,0,0
1453583,1200,0,0,0
1453584,1200,0,0,0
1453585,1500,0,0,0
1453586,1300,0,0,0
1453587,1428,0,0,0
1453588,1100,0,0,0
1453589,1690,0,0,0
1453590,1000,0,0,0
1453591,3000,0,0,0
1453592,2000,0,0,0
1453593,1500,0,0,0
1453594,1000,0,0,0
1453595,2000,0,0,0
1453596,1200,0,0,0
1453597,2124,0,0,0
1453598,2000,0,0,0
1453599,3075,0,0,0
1453600,1500,0,0,0
1453601,1000,0,0,0
1453602,3000,0,0,0
1453603,1500,0,0,0
1453604,1199,0,0,0
1453605,2803,0,0,0
1453606,3135,0,0,0
1453607,1430,0,0,0
1453608,1025,0,0,0
1453609,1500,0,0,0
1453610,1500,0,0,0
1453611,1095,1,1,1
1453612,1900,0,0,0
1453613,1200,0,0,0
1453614,1000,0,0,0
1453615,1075,0,0,0
1453616,1464,0,0,0
1453617,3500,0,0,0
1453618,1277,0,0,0
1453619,1500,1,1,1
1453620,1800,0,0,0
1453621,1500,0,0,0
1453622,1290,0,0,0
1453623,1000,0,0,0
1453624,1931,0,0,0
1453625,1931,0,0,0
1453626,1500,0,0,0
1453627,1500,0,0,0
1453628,1428,0,0,0
1453629,1200,0,0,0
1453630,1370,0,0,0
1453631,4000,0,0,0
1453632,3650,0,0,0
1453633,2500,0,0,0
1453634,1750,0,0,0
1453635,1055,0,0,0
1453636,1312,0,0,0
1453637,2000,0,0,0
1453638,1500,0,0,0
1453639,2151,0,0,0
1453640,2151,0,0,0
1453641,1250,1,1,1
1453642,1600,0,0,0
1453643,1690,0,0,0
1453644,2500,0,0,0
1453645,1304,0,0,0
1453646,2600,1,0,0
1453647,1500,0,0,0
1453648,2719,0,0,0
1453649,1200,0,0,0
1453650,1325,0,0,0
1453651,1000,0,0,0
1453652,1400,1,1,1
1453653,2000,0,0,0
1453654,1000,0,0,0
1453655,3000,0,0,0
1453656,1200,0,0,0
1453657,1000,0,0,0
1453658,1775,0,0,0
1453659,1994,0,0,0
1453660,2500,0,0,0
1453661,1600,0,0,0
1453662,3000,0,0,0
1453663,1000,0,0,0
1453664,1370,0,0,0
1453665,2067,0,0,0
1453666,3000,0,0,0
1453667,2000,0,0,0
1453668,2000,0,0,0
1453669,2075,0,0,0
1453670,1370,0,0,0
1453671,1080,0,0,0
1453672,1200,0,0,0
1453673,2172,1,0,0
1453674,1000,0,0,0
1453675,2000,0,0,0
1453676,2550,0,0,0
1453677,1900,0,0,0
1453678,2000,0,0,0
1453679,2083,0,0,0
1453680,2000,0,0,0
1453681,1000,0,0,0
1453682,1800,1,0,0
1453683,2000,0,0,0
1453684,1200,0,0,0
1453685,2816,0,0,0
1453686,1994,1,1,1
1453687,1400,0,0,0
1453688,1000,0,0,0
1453689,3500,0,0,0
1453690,1710,0,0,0
1453691,3075,0,0,0
1453692,1000,1,0,0
1453693,1388,0,0,0
1453694,1256,0,0,0
1453695,1525,0,0,0
1453696,1525,0,0,0
1453697,1284,0,0,0
1453698,2223,1,0,0
1453699,1535,0,0,0
1453700,1000,0,0,0
1453701,1500,1,1,1
1453702,1004,0,0,0
1453703,1550,0,0,0
1453704,2108,0,0,0
1453705,1001,1,0,0
1453706,4000,0,0,0
1453707,1500,0,0,0
1453708,2238,1,1,1
1453709,1070,1,1,1
1453710,1080,0,0,0
1453711,1284,0,0,0
1453712,2487,0,0,0
1453713,2487,0,0,0
1453714,1100,0,0,0
1453715,2525,0,0,0
1453716,1500,1,1,1
1453717,1050,0,0,0
1453718,3075,0,0,0
1453719,1088,0,0,0
1453720,1974,0,0,0
1453721,1055,0,0,0
1453722,1343,0,0,0
1453723,2100,0,0,0
1453724,1617,0,0,0
1453725,2743,0,0,0
1453726,1500,0,0,0
1453727,1256,0,0,0
1453728,2500,0,0,0
1453729,1000,0,0,0
1453730,1995,0,0,0
1453731,2000,0,0,0
1453732,1000,0,0,0
1453733,2021,0,0,0
1453734,1400,1,1,1
1453735,3000,0,0,0
1453736,1466,0,0,0
1453737,2049,0,0,0
1453738,1055,0,0,0
1453739,1000,0,0,0
1453740,1025,0,0,0
1453741,2535,1,1,1
1453742,1500,0,0,0
1453743,1041,0,0,0
1453744,1025,0,0,0
1453745,1272,0,0,0
1453746,2083,0,0,0
1453747,1500,0,0,0
1453748,1500,0,0,0
1453749,2083,0,0,0
1453750,1282,0,0,0
1453751,2500,1,1,1
1453752,1500,0,0,0
1453753,1200,0,0,0
1453754,2509,0,0,0
1453755,1027,0,0,0
1453756,1027,0,0,0
1453757,2509,0,0,0
1453758,1647,0,0,0
1453759,1500,0,0,0
1453760,2075,0,0,0
1453761,1350,0,0,0
1453762,1400,1,1,1
1453763,1062,0,0,0
1453764,1800,0,0,0
1453765,1376,0,0,0
1453766,1156,1,1,1
1453767,1500,0,0,0
1453768,1500,0,0,0
1453769,1400,1,1,1
1453770,2000,0,0,0
1453771,2040,0,0,0
1453772,2500,0,0,0
1453773,1025,0,0,0
1453774,1390,1,0,0
1453775,1210,0,0,0
1453776,1000,0,0,0
1453777,3075,0,0,0
1453778,1370,0,0,0
1453779,3000,0,0,0
1453780,3075,1,0,0
1453781,1250,0,0,0
1453782,2550,0,0,0
1453783,1560,0,0,0
1453784,3075,0,0,0
1453785,1210,0,0,0
1453786,1210,0,0,0
1453787,1575,0,0,0
1453788,2875,0,0,0
1453789,1525,0,0,0
1453790,2652,0,0,0
1453791,2652,0,0,0
1453792,1000,0,0,0
1453793,1148,0,0,0
1453794,1550,1,1,1
1453795,1680,0,0,0
1453796,1372,0,0,0
1453797,1500,0,0,0
1453798,1500,0,0,0
1453799,1075,0,0,0
1453800,1000,0,0,0
1453801,3075,0,0,0
1453802,1350,0,0,0
1453803,1000,0,0,0
1453804,1150,0,0,0
1453805,1050,0,0,0
1453806,2049,0,0,0
1453807,1000,1,1,1
1453808,2034,0,0,0
1453809,1850,0,0,0
1453810,1300,0,0,0
1453811,1783,1,0,0
1453812,2741,0,0,0
1453813,2902,1,1,1
1453814,1505,1,1,0
1453815,1752,1,0,0
1453816,1002,0,0,0
1453817,1070,0,0,0
1453818,1900,0,0,0
1453819,1500,0,0,0
1453820,2000,0,0,0
1453821,1000,1,1,1
1453822,1113,0,0,0
1453823,2500,0,0,0
1453824,2500,0,0,0
1453825,1132,0,0,0
1453826,2002,0,0,0
1453827,2500,0,0,0
1453828,1626,0,0,0
1453829,1400,0,0,0
1453830,1370,0,0,0
1453831,1284,0,0,0
1453832,1500,0,0,0
1453833,3600,0,0,0
1453834,2039,0,0,0
1453835,1595,0,0,0
1453836,1500,0,0,0
1453837,1500,0,0,0
1453838,1250,0,0,0
1453839,1370,1,1,1
1453840,1391,0,0,0
1453841,1000,0,0,0
1453842,1530,0,0,0
1453843,1500,0,0,0
1453844,1000,0,0,0
1453845,3656,0,0,0
1453846,1890,0,0,0
1453847,2000,0,0,0
1453848,1974,0,0,0
1453849,1500,0,0,0
1453850,1100,0,0,0
1453851,1100,0,0,0
1453852,2600,0,0,0
1453853,1000,1,1,1
1453854,2500,0,0,0
1453855,2010,0,0,0
1453856,1370,0,0,0
1453857,1600,0,0,0
1453858,1225,0,0,0
1453859,1775,0,0,0
1453860,1200,0,0,0
1453861,1055,0,0,0
1453862,1500,0,0,0
1453863,2500,0,0,0
1453864,1241,0,0,0
1453865,1500,0,0,0
1453866,1500,0,0,0
1453867,2110,1,1,1
1453868,1592,0,0,0
1453869,3500,0,0,0
1453870,1974,0,0,0
1453871,1690,0,0,0
1453872,1090,0,0,0
1453873,2000,0,0,0
1453874,2206,0,0,0
1453875,1525,0,0,0
1453876,1200,0,0,0
1453877,1070,0,0,0
1453878,2550,0,0,0
1453879,1675,1,0,0
1453880,1234,0,0,0
1453881,1070,0,0,0
1453882,3000,0,0,0
1453883,1559,0,0,0
1453884,1000,0,0,0
1453885,1370,0,0,0
1453886,1876,0,0,0
1453887,1391,0,0,0
1453888,1370,0,0,0
1453889,1250,0,0,0
1453890,1100,0,0,0
1453891,1402,0,0,0
1453892,1200,0,0,0
1453893,1156,0,0,0
1453894,3075,0,0,0
1453895,3100,0,0,0
1453896,2000,0,0,0
1453897,1527,0,0,0
1453898,1800,0,0,0
1453899,1000,0,0,0
1453900,2874,1,1,1
1453901,1391,0,0,0
1453902,1425,0,0,0
1453903,1724,0,0,0
1453904,1241,0,0,0
1453905,1060,0,0,0
1453906,2056,0,0,0
1453907,2056,0,0,0
1453908,3862,0,0,0
1453909,2500,0,0,0
1453910,2500,0,0,0
1453911,2083,0,0,0
1453912,1550,0,0,0
1453913,1519,0,0,0
1453914,2500,0,0,0
1453915,1320,0,0,0
1453916,1210,0,0,0
1453917,2000,0,0,0
1453918,3399,0,0,0
1453919,1500,0,0,0
1453920,1370,0,0,0
1453921,1200,0,0,0
1453922,1500,0,0,0
1453923,2275,0,0,0
1453924,2651,0,0,0
1453925,1500,0,0,0
1453926,1500,0,0,0
1453927,2500,0,0,0
1453928,2000,0,0,0
1453929,2000,0,0,0
1453930,2544,0,0,0
1453931,2544,0,0,0
1453932,1400,0,0,0
1453933,1995,0,0,0
1453934,1500,0,0,0
1453935,4000,1,0,0
1453936,1575,0,0,0
1453937,1575,0,0,0
1453938,1500,0,0,0
1453939,1500,0,0,0
1453940,1000,0,0,0
1453941,2000,1,1,1
1453942,2000,0,0,0
1453943,1400,0,0,0
1453944,2244,0,0,0
1453945,2244,0,0,0
1453946,2000,0,0,0
1453947,2099,0,0,0
1453948,2000,0,0,0
1453949,1350,0,0,0
1453950,1000,0,0,0
1453951,2500,1,1,1
1453952,2600,0,0,0
1453953,3000,0,0,0
1453954,2780,0,0,0
1453955,2200,0,0,0
1453956,1375,0,0,0
1453957,1025,0,0,0
1453958,1382,0,0,0
1453959,1630,0,0,0
1453960,1284,0,0,0
1453961,2500,0,0,0
1453962,2800,0,0,0
1453963,1510,1,1,1
1453964,1000,0,0,0
1453965,1500,1,1,1
1453966,1334,0,0,0
1453967,2386,0,0,0
1453968,1234,0,0,0
1453969,1400,0,0,0
1453970,2800,0,0,0
1453971,1280,0,0,0
1453972,1391,1,1,1
1453973,2200,0,0,0
1453974,3500,1,1,1
1453975,1425,0,0,0
1453976,1217,0,0,0
1453977,1329,0,0,0
1453978,1200,0,0,0
1453979,1573,0,0,0
1453980,2165,0,0,0
1453981,1300,0,0,0
1453982,1000,0,0,0
1453983,1334,0,0,0
1453984,2083,0,0,0
1453985,1370,0,0,0
1453986,1575,0,0,0
1453987,1575,0,0,0
1453988,1100,1,1,1
1453989,1002,0,0,0
1453990,2501,0,0,0
1453991,1066,0,0,0
1453992,2000,0,0,0
1453993,1000,0,0,0
1453994,1000,0,0,0
1453995,2600,0,0,0
1453996,3000,0,0,0
1453997,1200,0,0,0
1453998,1250,0,0,0
1453999,2437,0,0,0
1454000,1035,0,0,0
1454001,1500,1,1,1
1454002,1600,0,0,0
1454003,1203,0,0,0
1454004,2190,0,0,0
1454005,1000,0,0,0
1454006,1000,0,0,0
1454007,2000,0,0,0
1454008,1530,0,0,0
1454009,1510,0,0,0
1454010,2700,0,0,0
1454011,1200,0,0,0
1454012,3500,0,0,0
1454013,1105,1,1,1
1454014,1728,0,0,0
1454015,1141,1,1,1
1454016,2500,0,0,0
1454017,2000,0,0,0
1454018,1500,0,0,0
1454019,2000,0,0,0
1454020,1690,0,0,0
1454021,3204,0,0,0
1454022,1650,0,0,0
1454023,1200,0,0,0
1454024,4000,0,0,0
1454025,1698,0,0,0
1454026,1270,0,0,0
1454027,1284,0,0,0
1454028,3269,0,0,0
1454029,1070,0,0,0
1454030,2986,0,0,0
1454031,1070,0,0,0
1454032,1217,0,0,0
1454033,1055,1,1,1
1454034,1025,0,0,0
1454035,3910,0,0,0
1454036,1080,0,0,0
1454037,1200,0,0,0
1454038,1200,0,0,0
1454039,2000,0,0,0
1454040,2217,0,0,0
1454041,2500,0,0,0
1454042,2500,0,0,0
1454043,1665,1,1,1
1454044,1200,0,0,0
1454045,2500,0,0,0
1454046,1500,0,0,0
1454047,3313,0,0,0
1454048,1000,1,0,0
1454049,2150,0,0,0
1454050,2000,0,0,0
1454051,1000,0,0,0
1454052,1900,0,0,0
1454053,1050,0,0,0
1454054,1025,0,0,0
1454055,2001,0,0,0
1454056,1728,0,0,0
1454057,1008,0,0,0
1454058,1370,1,1,1
1454059,1390,0,0,0
1454060,1545,0,0,0
1454061,2025,0,0,0
1454062,2500,1,1,1
1454063,1119,0,0,0
1454064,1600,0,0,0
1454065,1370,0,0,0
1454066,1370,0,0,0
1454067,2770,0,0,0
1454068,1272,0,0,0
1454069,1200,0,0,0
1454070,1500,0,0,0
1454071,1000,0,0,0
1454072,1000,0,0,0
1454073,1000,1,1,0
1454074,1575,0,0,0
1454075,1575,0,0,0
1454076,1575,0,0,0
1454077,1575,0,0,0
1454078,1923,1,1,1
1454079,2500,0,0,0
1454080,1080,0,0,0
1454081,1329,0,0,0
1454082,1783,0,0,0
1454083,2525,0,0,0
1454084,1500,1,0,0
1454085,1200,1,1,1
1454086,2385,0,0,0
1454087,1156,0,0,0
1454088,1500,0,0,0
1454089,3000,0,0,0
1454090,3313,0,0,0
1454091,2083,0,0,0
1454092,1500,0,0,0
1454093,1000,0,0,0
1454094,1500,0,0,0
1454095,1428,0,0,0
1454096,1050,0,0,0
1454097,1463,1,1,1
1454098,1675,0,0,0
1454099,1198,0,0,0
1454100,1200,0,0,0
1454101,1000,0,0,0
1454102,1650,0,0,0
1454103,1500,0,0,0
1454104,2000,0,0,0
1454105,1156,0,0,0
1454106,3850,0,0,0
1454107,1500,0,0,0
1454108,1050,0,0,0
